elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,event_state,drowsy,face_detected
82.377,34.1,0.0109,1,1.559,13.62,MICROSLEEP,1,1
82.409,33.7,0.0118,1,1.592,13.68,MICROSLEEP,1,1
82.441,33.3,0.0097,1,1.624,13.73,MICROSLEEP,1,1
82.482,33.1,0.0125,1,1.665,13.80,MICROSLEEP,1,1
82.505,32.3,0.0117,1,1.688,13.84,MICROSLEEP,1,1
82.541,33.4,0.0101,1,1.724,13.90,MICROSLEEP,1,1
82.575,32.8,0.0123,1,1.759,13.95,MICROSLEEP,1,1
82.609,32.4,0.0127,1,1.792,14.01,MICROSLEEP,1,1
82.643,32.2,0.0140,1,1.825,14.06,MICROSLEEP,1,1
82.675,32.0,0.0162,1,1.858,14.12,MICROSLEEP,1,1
82.707,31.8,0.0141,1,1.890,14.17,MICROSLEEP,1,1
82.745,31.8,0.0125,1,1.927,14.23,MICROSLEEP,1,1
82.771,31.3,0.0137,1,1.954,14.28,MICROSLEEP,1,1
82.814,31.8,0.0162,1,1.997,14.35,MICROSLEEP,1,1
82.842,31.0,0.0192,1,2.025,14.40,MICROSLEEP,1,1
82.877,31.4,0.0184,1,2.060,14.45,MICROSLEEP,1,1
82.907,31.1,0.0216,1,2.090,14.50,MICROSLEEP,1,1
82.942,31.4,0.0209,1,2.125,14.56,MICROSLEEP,1,1
82.974,31.1,0.0244,1,2.157,14.62,MICROSLEEP,1,1
83.008,31.1,0.0192,1,2.191,14.67,MICROSLEEP,1,1
83.044,30.9,0.0206,1,2.227,14.73,MICROSLEEP,1,1
83.075,30.6,0.0232,1,2.258,14.79,MICROSLEEP,1,1
83.107,30.8,0.0240,1,2.291,14.84,MICROSLEEP,1,1
83.149,30.8,0.0291,1,2.331,14.90,MICROSLEEP,1,1
83.173,30.2,0.0305,1,2.356,14.95,MICROSLEEP,1,1
83.208,31.2,0.0295,1,2.391,15.01,MICROSLEEP,1,1
83.241,30.9,0.0287,1,2.424,15.06,MICROSLEEP,1,1
83.273,30.8,0.0328,1,2.456,15.12,MICROSLEEP,1,1
83.306,30.9,0.0320,1,2.489,15.17,MICROSLEEP,1,1
83.350,30.8,0.0333,1,2.533,15.24,MICROSLEEP,1,1
83.373,30.0,0.0320,1,2.556,15.28,MICROSLEEP,1,1
83.416,31.3,0.0304,1,2.599,15.35,MICROSLEEP,1,1
83.440,30.5,0.0260,1,2.622,15.39,MICROSLEEP,1,1
83.486,31.8,0.0216,1,2.669,15.47,MICROSLEEP,1,1
83.505,30.7,0.0266,1,2.688,15.50,MICROSLEEP,1,1
83.544,33.1,0.0244,1,2.727,15.57,MICROSLEEP,1,1
83.574,32.4,0.0247,1,2.757,15.62,MICROSLEEP,1,1
83.609,32.4,0.0251,1,2.793,15.68,MICROSLEEP,1,1
83.642,32.0,0.0358,1,2.825,15.73,MICROSLEEP,1,1
83.677,31.9,0.0372,1,2.860,15.79,MICROSLEEP,1,1
83.713,31.5,0.0367,1,2.896,15.85,MICROSLEEP,1,1
83.747,31.2,0.0330,1,2.930,15.90,MICROSLEEP,1,1
83.780,31.0,0.0325,1,2.962,15.96,MICROSLEEP,1,1
83.822,31.0,0.0345,1,3.004,16.03,SLEEP,1,1
83.856,30.3,0.0333,1,3.038,16.08,SLEEP,1,1
83.882,30.2,0.0283,1,3.065,16.13,SLEEP,1,1
83.916,30.9,0.0262,1,3.099,16.19,SLEEP,1,1
83.944,30.8,0.0271,1,3.127,16.23,SLEEP,1,1
83.982,31.3,0.0252,1,3.165,16.30,SLEEP,1,1
84.008,30.8,0.0238,1,3.191,16.34,SLEEP,1,1
84.047,31.6,0.0250,1,3.230,16.40,SLEEP,1,1
84.074,31.0,0.0238,1,3.257,16.45,SLEEP,1,1
84.108,31.6,0.0233,1,3.290,16.51,SLEEP,1,1
84.150,31.5,0.0223,1,3.332,16.57,SLEEP,1,1
84.175,30.8,0.0208,1,3.358,16.62,SLEEP,1,1
84.218,31.4,0.0261,1,3.401,16.69,SLEEP,1,1
84.240,30.6,0.0227,1,3.423,16.73,SLEEP,1,1
84.276,32.0,0.0202,1,3.459,16.78,SLEEP,1,1
84.308,31.6,0.0209,1,3.491,16.84,SLEEP,1,1
84.345,31.6,0.0207,1,3.528,16.90,SLEEP,1,1
84.377,31.1,0.0170,1,3.560,16.95,SLEEP,1,1
84.417,31.2,0.0183,1,3.600,17.02,SLEEP,1,1
84.452,30.5,0.0171,1,3.634,17.07,SLEEP,1,1
84.482,30.5,0.0200,1,3.664,17.13,SLEEP,1,1
84.508,30.7,0.0158,1,3.690,17.17,SLEEP,1,1
84.545,31.5,0.0151,1,3.728,17.24,SLEEP,1,1
84.577,31.0,0.0216,1,3.760,17.29,SLEEP,1,1
84.609,31.0,0.0165,1,3.792,17.34,SLEEP,1,1
84.650,31.0,0.0156,1,3.833,17.41,SLEEP,1,1
84.676,30.4,0.0152,1,3.859,17.45,SLEEP,1,1
84.707,31.2,0.0192,1,3.890,17.50,SLEEP,1,1
84.743,31.3,0.0193,1,3.925,17.56,SLEEP,1,1
84.775,31.0,0.0229,1,3.958,17.62,SLEEP,1,1
84.817,30.9,0.0224,1,4.000,17.68,SLEEP,1,1
84.841,30.2,0.0216,1,4.023,17.73,SLEEP,1,1
84.876,31.5,0.0236,1,4.060,17.79,SLEEP,1,1
84.908,31.1,0.0199,1,4.091,17.84,SLEEP,1,1
84.943,31.2,0.0212,1,4.126,17.90,SLEEP,1,1
84.984,30.9,0.0199,1,4.166,17.96,SLEEP,1,1
85.011,30.3,0.0224,1,4.194,18.01,SLEEP,1,1
85.048,30.9,0.0232,1,4.230,18.07,SLEEP,1,1
85.076,30.6,0.0270,1,4.259,18.12,SLEEP,1,1
85.112,31.0,0.0244,1,4.295,18.18,SLEEP,1,1
85.145,30.6,0.0233,1,4.328,18.23,SLEEP,1,1
85.174,30.6,0.0215,1,4.356,18.28,SLEEP,1,1
85.207,31.1,0.0215,1,4.390,18.34,SLEEP,1,1
85.241,31.0,0.0210,1,4.424,18.39,SLEEP,1,1
85.276,30.8,0.0241,1,4.459,18.45,SLEEP,1,1
85.310,30.5,0.0209,1,4.492,18.51,SLEEP,1,1
85.341,30.6,0.0224,1,4.524,18.56,SLEEP,1,1
85.374,30.7,0.0206,1,4.557,18.62,SLEEP,1,1
85.409,30.5,0.0201,1,4.592,18.68,SLEEP,1,1
85.442,30.4,0.0200,1,4.624,18.73,SLEEP,1,1
85.493,30.4,0.0187,1,4.676,18.82,SLEEP,1,1
85.507,29.3,0.0211,1,4.690,18.84,SLEEP,1,1
85.542,33.3,0.0215,1,4.725,18.90,SLEEP,1,1
85.577,32.8,0.0203,1,4.759,18.95,SLEEP,1,1
85.610,32.5,0.0194,1,4.792,19.01,SLEEP,1,1
85.642,32.3,0.0189,1,4.825,19.06,SLEEP,1,1
85.677,32.1,0.0203,1,4.860,19.12,SLEEP,1,1
85.708,31.7,0.0201,1,4.891,19.17,SLEEP,1,1
85.750,31.8,0.0196,1,4.932,19.24,SLEEP,1,1
85.774,31.1,0.0197,1,4.957,19.28,SLEEP,1,1
85.813,31.9,0.0227,1,4.996,19.35,SLEEP,1,1
85.839,31.3,0.0226,1,5.021,19.39,SLEEP,1,1
85.875,32.1,0.0208,1,5.058,19.45,SLEEP,1,1
85.907,31.6,0.0231,1,5.090,19.50,SLEEP,1,1
85.940,31.6,0.0208,1,5.123,19.56,SLEEP,1,1
85.982,31.5,0.0219,1,5.165,19.63,SLEEP,1,1
86.009,30.7,0.0217,1,5.191,19.67,SLEEP,1,1
86.041,31.4,0.0200,1,5.224,19.73,SLEEP,1,1
86.075,31.3,0.0222,1,5.258,19.78,SLEEP,1,1
86.107,31.1,0.0241,1,5.290,19.84,SLEEP,1,1
86.151,31.2,0.0213,1,5.334,19.91,SLEEP,1,1
86.187,30.3,0.0207,1,5.371,19.97,SLEEP,1,1
86.213,30.1,0.0221,1,5.396,20.01,SLEEP,1,1
86.243,31.0,0.0210,1,5.425,20.06,SLEEP,1,1
86.276,31.4,0.0212,1,5.459,20.12,SLEEP,1,1
86.310,31.1,0.0212,1,5.492,20.17,SLEEP,1,1
86.347,31.1,0.0196,1,5.529,20.24,SLEEP,1,1
86.380,30.7,0.0201,1,5.563,20.24,SLEEP,1,1
86.416,30.6,0.0219,1,5.598,20.25,SLEEP,1,1
86.441,30.3,0.0215,1,5.624,20.23,SLEEP,1,1
86.482,31.2,0.0208,1,5.665,20.23,SLEEP,1,1
86.508,30.5,0.0188,1,5.691,20.24,SLEEP,1,1
86.544,31.3,0.0203,1,5.727,20.23,SLEEP,1,1
86.578,31.0,0.0217,1,5.761,20.24,SLEEP,1,1
86.609,30.8,0.0220,1,5.792,20.23,SLEEP,1,1
86.642,30.9,0.0219,1,5.825,20.22,SLEEP,1,1
86.678,30.9,0.0223,1,5.862,20.28,SLEEP,1,1
86.709,30.5,0.0227,1,5.892,20.33,SLEEP,1,1
86.744,30.8,0.0232,1,5.927,20.39,SLEEP,1,1
86.773,30.6,0.0235,1,5.956,20.44,SLEEP,1,1
86.815,30.9,0.0222,1,5.997,20.51,SLEEP,1,1
86.843,30.3,0.0223,1,6.026,20.55,SLEEP,1,1
86.883,30.6,0.0223,1,6.065,20.62,SLEEP,1,1
86.916,30.1,0.0255,1,6.099,20.67,SLEEP,1,1
86.954,30.1,0.0227,1,6.136,20.73,SLEEP,1,1
86.975,29.8,0.0229,1,6.158,20.78,SLEEP,1,1
87.011,31.3,0.0236,1,6.193,20.83,SLEEP,1,1
87.042,31.1,0.0219,1,6.225,20.89,SLEEP,1,1
87.077,31.1,0.0213,1,6.260,20.95,SLEEP,1,1
87.107,30.8,0.0223,1,6.290,20.99,SLEEP,1,1
87.159,31.0,0.0217,1,6.341,21.08,SLEEP,1,1
87.181,29.9,0.0249,1,6.364,21.11,SLEEP,1,1
87.209,31.4,0.0236,1,6.391,21.17,SLEEP,1,1
87.247,31.9,0.0215,1,6.430,21.22,SLEEP,1,1
87.279,31.3,0.0191,1,6.462,21.28,SLEEP,1,1
87.307,31.2,0.0194,1,6.490,21.33,SLEEP,1,1
87.341,31.7,0.0198,1,6.523,21.38,SLEEP,1,1
87.379,31.5,0.0201,1,6.563,21.45,SLEEP,1,1
87.410,30.9,0.0205,1,6.593,21.50,SLEEP,1,1
87.444,31.1,0.0237,1,6.627,21.55,SLEEP,1,1
87.485,31.0,0.0234,1,6.667,21.62,SLEEP,1,1
87.507,30.4,0.0222,1,6.690,21.66,SLEEP,1,1
87.542,31.7,0.0240,1,6.724,21.72,SLEEP,1,1
87.575,31.5,0.0230,1,6.758,21.77,SLEEP,1,1
87.609,31.2,0.0225,1,6.792,21.83,SLEEP,1,1
87.643,31.1,0.0229,1,6.825,21.88,SLEEP,1,1
87.676,31.0,0.0230,1,6.859,21.94,SLEEP,1,1
87.707,30.8,0.0233,1,6.890,21.99,SLEEP,1,1
87.745,31.0,0.0241,1,6.928,22.06,SLEEP,1,1
87.776,30.5,0.0239,1,6.959,22.11,SLEEP,1,1
87.832,30.7,0.0225,1,7.013,22.20,SLEEP,1,1
87.885,29.5,0.0200,1,7.068,22.29,SLEEP,1,1
87.904,28.4,0.0246,1,7.086,22.32,SLEEP,1,1
87.919,30.9,0.0216,1,7.102,22.34,SLEEP,1,1
87.952,34.1,0.0222,1,7.135,22.40,SLEEP,1,1
87.978,33.7,0.0196,1,7.161,22.44,SLEEP,1,1
88.010,34.2,0.0196,1,7.193,22.50,SLEEP,1,1
88.042,33.9,0.0228,1,7.224,22.55,SLEEP,1,1
88.078,33.7,0.0234,1,7.261,22.61,SLEEP,1,1
88.112,33.1,0.0217,1,7.294,22.66,SLEEP,1,1
88.150,32.8,0.0210,1,7.333,22.73,SLEEP,1,1
88.181,32.1,0.0199,1,7.363,22.78,SLEEP,1,1
88.215,32.2,0.0222,1,7.398,22.84,SLEEP,1,1
88.244,31.8,0.0229,1,7.426,22.89,SLEEP,1,1
88.277,32.2,0.0222,1,7.460,22.95,SLEEP,1,1
88.311,31.9,0.0221,1,7.493,23.00,SLEEP,1,1
88.342,31.8,0.0246,1,7.525,23.05,SLEEP,1,1
88.375,31.7,0.0240,1,7.558,23.11,SLEEP,1,1
88.410,31.6,0.0233,1,7.593,23.17,SLEEP,1,1
88.443,31.3,0.0227,1,7.626,23.22,SLEEP,1,1
88.483,31.2,0.0219,1,7.666,23.28,SLEEP,1,1
88.510,30.6,0.0228,1,7.692,23.33,SLEEP,1,1
88.545,31.4,0.0214,1,7.728,23.39,SLEEP,1,1
88.587,31.1,0.0237,1,7.769,23.46,SLEEP,1,1
88.609,30.3,0.0216,1,7.791,23.49,SLEEP,1,1
88.642,31.9,0.0250,1,7.825,23.55,SLEEP,1,1
88.675,31.6,0.0271,1,7.858,23.61,SLEEP,1,1
88.712,31.5,0.0275,1,7.895,23.67,SLEEP,1,1
88.741,31.1,0.0278,1,7.924,23.72,SLEEP,1,1
88.774,31.4,0.0316,1,7.957,23.77,SLEEP,1,1
88.822,31.3,0.0289,1,8.005,23.85,SLEEP,1,1
88.841,30.3,0.0262,1,8.024,23.89,SLEEP,1,1
88.877,32.3,0.0266,1,8.059,23.95,SLEEP,1,1
88.909,32.0,0.0242,1,8.091,24.00,SLEEP,1,1
88.943,31.9,0.0276,1,8.126,24.05,SLEEP,1,1
88.974,31.6,0.0264,1,8.157,24.11,SLEEP,1,1
89.011,31.6,0.0243,1,8.193,24.17,SLEEP,1,1
89.042,31.2,0.0220,1,8.224,24.22,SLEEP,1,1
89.078,31.3,0.0219,1,8.261,24.28,SLEEP,1,1
89.110,31.0,0.0253,1,8.293,24.33,SLEEP,1,1
89.159,30.9,0.0223,1,8.341,24.42,SLEEP,1,1
89.181,29.9,0.0221,1,8.364,24.45,SLEEP,1,1
89.237,31.3,0.0226,1,8.421,24.55,SLEEP,1,1
89.250,29.9,0.0218,1,8.434,24.56,SLEEP,1,1
89.286,34.6,0.0223,1,8.469,24.62,SLEEP,1,1
89.310,34.0,0.0215,1,8.493,24.66,SLEEP,1,1
89.353,34.8,0.0226,1,8.536,24.73,SLEEP,1,1
89.375,33.6,0.0248,1,8.557,24.77,SLEEP,1,1
89.421,35.0,0.0252,1,8.604,24.85,SLEEP,1,1
89.442,33.6,0.0244,1,8.625,24.88,SLEEP,1,1
89.484,35.1,0.0234,1,8.666,24.95,SLEEP,1,1
89.510,34.0,0.0234,1,8.693,25.00,SLEEP,1,1
89.545,34.3,0.0265,1,8.728,25.06,SLEEP,1,1
89.587,33.7,0.0228,1,8.769,25.12,SLEEP,1,1
89.620,32.8,0.0214,1,8.803,25.18,SLEEP,1,1
89.649,32.5,0.0225,1,8.832,25.17,SLEEP,1,1
89.683,32.7,0.0240,1,8.865,25.16,SLEEP,1,1
89.709,32.4,0.0226,1,8.892,25.16,SLEEP,1,1
89.766,32.8,0.0217,1,8.949,25.15,SLEEP,1,1
89.779,31.3,0.0222,1,8.962,25.17,SLEEP,1,1
89.819,36.3,0.0209,1,9.003,25.17,SLEEP,1,1
89.842,35.1,0.0240,1,9.025,25.16,SLEEP,1,1
89.876,36.0,0.0191,1,9.059,25.16,SLEEP,1,1
89.909,35.3,0.0184,1,9.091,25.20,SLEEP,1,1
89.944,34.9,0.0137,1,9.127,25.27,SLEEP,1,1
89.982,34.2,0.0136,1,9.165,25.33,SLEEP,1,1
90.010,33.4,0.0125,1,9.193,25.38,SLEEP,1,1
90.051,33.7,0.0140,1,9.234,25.44,SLEEP,1,1
90.080,32.7,0.0199,1,9.263,25.49,SLEEP,1,1
90.117,33.0,0.0246,1,9.300,25.55,SLEEP,1,1
90.160,32.3,0.0316,1,9.343,25.63,SLEEP,1,1
90.178,31.5,0.0289,1,9.360,25.65,SLEEP,1,1
90.218,34.3,0.0300,1,9.401,25.72,SLEEP,1,1
90.253,33.2,0.0414,1,9.435,25.78,SLEEP,1,1
90.287,32.9,0.0545,1,9.470,25.83,SLEEP,1,1
90.318,32.4,0.0633,1,9.499,25.89,SLEEP,1,1
90.354,32.6,0.0612,1,9.537,25.95,SLEEP,1,1
90.384,32.0,0.0561,1,9.567,26.00,SLEEP,1,1
90.412,32.1,0.0628,1,9.594,26.05,SLEEP,1,1
90.442,32.6,0.0750,1,9.624,26.10,SLEEP,1,1
90.482,32.7,0.0873,1,9.664,26.16,SLEEP,1,1
90.514,31.9,0.0889,1,9.697,26.21,SLEEP,1,1
90.545,31.8,0.0947,1,9.728,26.27,SLEEP,1,1
90.576,31.8,0.0898,1,9.759,26.32,SLEEP,1,1
90.621,31.9,0.0941,1,9.804,26.39,SLEEP,1,1
90.653,30.9,0.1021,1,9.836,26.44,SLEEP,1,1
90.692,30.9,0.1005,1,9.875,26.52,SLEEP,1,1
90.719,30.4,0.0993,1,9.902,26.55,SLEEP,1,1
90.752,31.1,0.0986,1,9.935,26.61,SLEEP,1,1
90.834,31.0,0.1004,1,10.018,26.75,SLEEP,1,1
90.846,29.1,0.0977,1,10.029,26.77,SLEEP,1,1
90.858,35.2,0.0999,1,10.041,26.78,SLEEP,1,1
90.886,40.0,0.0955,1,10.069,26.83,SLEEP,1,1
90.909,39.6,0.0881,1,10.092,26.88,SLEEP,1,1
90.952,39.9,0.0878,1,10.135,26.94,SLEEP,1,1
90.976,38.3,0.0820,1,10.158,26.99,SLEEP,1,1
91.010,38.8,0.0658,1,10.193,27.04,SLEEP,1,1
91.050,37.8,0.0644,1,10.232,27.11,SLEEP,1,1
91.078,36.5,0.0755,1,10.262,27.16,SLEEP,1,1
91.107,36.2,0.0689,1,10.290,27.21,SLEEP,1,1
91.152,36.1,0.0701,1,10.335,27.27,SLEEP,1,1
91.181,34.7,0.0623,1,10.363,27.33,SLEEP,1,1
91.212,34.8,0.0580,1,10.395,27.38,SLEEP,1,1
91.248,34.5,0.0598,1,10.430,27.43,SLEEP,1,1
91.281,33.9,0.0584,1,10.464,27.49,SLEEP,1,1
91.312,33.4,0.0565,1,10.494,27.54,SLEEP,1,1
91.347,33.4,0.0641,1,10.530,27.60,SLEEP,1,1
91.376,32.9,0.0579,1,10.559,27.65,SLEEP,1,1
91.418,33.0,0.0455,1,10.600,27.72,SLEEP,1,1
91.451,32.1,0.0451,1,10.634,27.77,SLEEP,1,1
91.485,31.9,0.0397,1,10.668,27.83,SLEEP,1,1
91.510,31.6,0.0358,1,10.693,27.87,SLEEP,1,1
91.546,32.5,0.0261,1,10.729,27.94,SLEEP,1,1
91.585,32.0,0.0245,1,10.768,28.00,SLEEP,1,1
91.611,31.4,0.0187,1,10.794,28.04,SLEEP,1,1
91.641,32.0,0.0212,1,10.824,28.09,SLEEP,1,1
91.677,32.2,0.0243,1,10.859,28.15,SLEEP,1,1
91.708,31.8,0.0294,1,10.891,28.21,SLEEP,1,1
91.745,31.8,0.0288,1,10.928,28.27,SLEEP,1,1
91.784,31.3,0.0320,1,10.967,28.33,SLEEP,1,1
91.818,30.7,0.0333,1,11.001,28.39,SLEEP,1,1
91.845,30.6,0.0325,1,11.028,28.43,SLEEP,1,1
91.878,31.2,0.0286,1,11.061,28.49,SLEEP,1,1
91.911,31.2,0.0274,1,11.094,28.54,SLEEP,1,1
91.946,31.1,0.0288,1,11.128,28.60,SLEEP,1,1
91.976,30.9,0.0243,1,11.159,28.65,SLEEP,1,1
92.010,31.0,0.0270,1,11.193,28.71,SLEEP,1,1
92.042,30.9,0.0266,1,11.225,28.76,SLEEP,1,1
92.084,30.9,0.0284,1,11.266,28.83,SLEEP,1,1
92.110,30.3,0.0315,1,11.293,28.87,SLEEP,1,1
92.150,31.0,0.0278,1,11.332,28.94,SLEEP,1,1
92.177,30.5,0.0296,1,11.359,28.98,SLEEP,1,1
92.218,31.0,0.0309,1,11.401,29.05,SLEEP,1,1
92.243,30.3,0.0338,1,11.426,29.10,SLEEP,1,1
92.278,31.3,0.0336,1,11.461,29.16,SLEEP,1,1
92.309,31.1,0.0378,1,11.491,29.21,SLEEP,1,1
92.343,31.3,0.0389,1,11.526,29.26,SLEEP,1,1
92.376,31.0,0.0339,1,11.559,29.32,SLEEP,1,1
92.414,30.9,0.0389,1,11.597,29.38,SLEEP,1,1
92.442,30.4,0.0354,1,11.623,29.43,SLEEP,1,1
92.490,31.2,0.0345,1,11.672,29.50,SLEEP,1,1
92.510,30.2,0.0325,1,11.694,29.49,SLEEP,1,1
92.551,31.8,0.0336,1,11.734,29.48,SLEEP,1,1
92.584,31.0,0.0260,1,11.767,29.49,SLEEP,1,1
92.613,31.0,0.0328,1,11.795,29.54,SLEEP,1,1
92.645,31.5,0.0354,1,11.828,29.60,SLEEP,1,1
92.679,31.4,0.0319,1,11.862,29.65,SLEEP,1,1
92.720,31.1,0.0319,1,11.903,29.72,SLEEP,1,1
92.744,30.5,0.0317,1,11.927,29.76,SLEEP,1,1
92.777,31.6,0.0290,1,11.959,29.82,SLEEP,1,1
92.834,31.6,0.0287,1,12.017,29.92,SLEEP,1,1
92.852,30.1,0.0336,1,12.034,29.94,SLEEP,1,1
92.879,33.2,0.0279,1,12.062,29.99,SLEEP,1,1
92.909,33.4,0.0321,1,12.092,30.04,SLEEP,1,1
92.944,33.5,0.0363,1,12.126,30.10,SLEEP,1,1
92.975,33.0,0.0363,1,12.158,30.15,SLEEP,1,1
93.012,32.9,0.0378,1,12.194,30.21,SLEEP,1,1
93.051,32.4,0.0368,1,12.234,30.27,SLEEP,1,1
93.078,31.7,0.0368,1,12.261,30.32,SLEEP,1,1
93.114,32.1,0.0353,1,12.296,30.37,SLEEP,1,1
93.167,31.8,0.0407,1,12.350,30.47,SLEEP,1,1
93.181,30.5,0.0357,1,12.364,30.49,SLEEP,1,1
93.210,34.8,0.0321,1,12.394,30.54,SLEEP,1,1
93.254,34.7,0.0341,1,12.437,30.61,SLEEP,1,1
93.281,33.5,0.0309,1,12.464,30.66,SLEEP,1,1
93.312,33.9,0.0280,1,12.494,30.71,SLEEP,1,1
93.354,33.8,0.0231,1,12.536,30.78,SLEEP,1,1
93.377,32.8,0.0262,1,12.560,30.82,SLEEP,1,1
93.425,33.7,0.0293,1,12.607,30.89,SLEEP,1,1
93.443,32.4,0.0259,1,12.626,30.93,SLEEP,1,1
93.484,34.3,0.0281,1,12.667,30.99,SLEEP,1,1
93.512,33.3,0.0277,1,12.695,31.05,SLEEP,1,1
93.547,33.7,0.0339,1,12.729,31.10,SLEEP,1,1
93.577,33.2,0.0309,1,12.760,31.15,SLEEP,1,1
93.610,33.1,0.0299,1,12.793,31.21,SLEEP,1,1
93.644,32.8,0.0301,1,12.827,31.26,SLEEP,1,1
93.679,32.5,0.0272,1,12.862,31.32,SLEEP,1,1
93.725,32.1,0.0260,1,12.908,31.39,SLEEP,1,1
93.749,31.0,0.0289,1,12.932,31.44,SLEEP,1,1
93.786,32.2,0.0269,1,12.969,31.49,SLEEP,1,1
93.822,31.7,0.0301,1,13.003,31.55,UNRESPONSIVE,1,1
93.869,31.4,0.0332,1,13.052,31.62,UNRESPONSIVE,1,1
93.885,30.3,0.0338,1,13.068,31.64,UNRESPONSIVE,1,1
93.910,33.4,0.0364,1,13.094,31.71,UNRESPONSIVE,1,1
93.946,34.0,0.0425,1,13.129,31.77,UNRESPONSIVE,1,1
93.978,33.4,0.0396,1,13.160,31.82,UNRESPONSIVE,1,1
94.016,33.3,0.0407,1,13.199,31.88,UNRESPONSIVE,1,1
94.042,32.5,0.0365,1,13.225,31.93,UNRESPONSIVE,1,1
94.079,33.1,0.0336,1,13.262,31.99,UNRESPONSIVE,1,1
94.110,32.6,0.0395,1,13.293,32.04,UNRESPONSIVE,1,1
94.152,32.5,0.0355,1,13.335,32.10,UNRESPONSIVE,1,1
94.179,31.6,0.0274,1,13.361,32.15,UNRESPONSIVE,1,1
94.218,32.3,0.0292,1,13.401,32.22,UNRESPONSIVE,1,1
94.244,31.5,0.0276,1,13.426,32.26,UNRESPONSIVE,1,1
94.285,32.4,0.0273,1,13.467,32.33,UNRESPONSIVE,1,1
94.313,31.6,0.0325,1,13.496,32.36,UNRESPONSIVE,1,1
94.359,31.9,0.0263,1,13.542,32.42,UNRESPONSIVE,1,1
94.378,30.9,0.0253,1,13.560,32.44,UNRESPONSIVE,1,1
94.414,33.2,0.0324,1,13.596,32.48,UNRESPONSIVE,1,1
94.445,32.7,0.0298,1,13.628,32.60,UNRESPONSIVE,1,1
94.492,32.5,0.0312,1,13.675,32.67,UNRESPONSIVE,1,1
94.510,31.4,0.0299,1,13.694,32.71,UNRESPONSIVE,1,1
94.545,33.6,0.0321,1,13.728,32.76,UNRESPONSIVE,1,1
94.577,33.2,0.0374,1,13.759,32.82,UNRESPONSIVE,1,1
94.613,33.1,0.0226,1,13.796,32.88,UNRESPONSIVE,1,1
94.645,32.4,0.0218,1,13.828,32.93,UNRESPONSIVE,1,1
94.678,32.3,0.0190,1,13.862,32.99,UNRESPONSIVE,1,1
94.711,32.1,0.0192,1,13.893,33.04,UNRESPONSIVE,1,1
94.746,32.1,0.0161,1,13.929,33.10,UNRESPONSIVE,1,1
94.778,31.6,0.0151,1,13.960,33.15,UNRESPONSIVE,1,1
94.825,31.7,0.0144,1,14.009,33.24,UNRESPONSIVE,1,1
94.841,30.6,0.0178,1,14.024,33.26,UNRESPONSIVE,1,1
94.879,34.2,0.0136,1,14.062,33.32,UNRESPONSIVE,1,1
94.908,33.4,0.0176,1,14.091,33.37,UNRESPONSIVE,1,1
94.943,33.4,0.0160,1,14.126,33.43,UNRESPONSIVE,1,1
94.977,33.0,0.0158,1,14.159,33.48,UNRESPONSIVE,1,1
95.012,32.7,0.0192,1,14.194,33.54,UNRESPONSIVE,1,1
95.043,32.3,0.0210,1,14.226,33.60,UNRESPONSIVE,1,1
95.077,32.1,0.0163,1,14.260,33.65,UNRESPONSIVE,1,1
95.112,31.9,0.0234,1,14.295,33.71,UNRESPONSIVE,1,1
95.155,31.6,0.0225,1,14.338,33.77,UNRESPONSIVE,1,1
95.181,30.7,0.0242,1,14.364,33.82,UNRESPONSIVE,1,1
95.214,31.5,0.0281,1,14.396,33.87,UNRESPONSIVE,1,1
95.245,31.5,0.0276,1,14.428,33.93,UNRESPONSIVE,1,1
95.285,31.5,0.0248,1,14.468,34.00,UNRESPONSIVE,1,1
95.312,30.8,0.0273,1,14.495,34.04,UNRESPONSIVE,1,1
95.344,31.5,0.0252,1,14.527,34.10,UNRESPONSIVE,1,1
95.377,31.4,0.0229,1,14.560,34.15,UNRESPONSIVE,1,1
95.412,31.3,0.0255,1,14.595,34.21,UNRESPONSIVE,1,1
95.444,31.1,0.0270,1,14.627,34.26,UNRESPONSIVE,1,1
95.483,31.1,0.0287,1,14.666,34.32,UNRESPONSIVE,1,1
95.510,30.6,0.0290,1,14.694,34.37,UNRESPONSIVE,1,1
95.546,31.1,0.0253,1,14.727,34.43,UNRESPONSIVE,1,1
95.579,31.0,0.0244,1,14.762,34.48,UNRESPONSIVE,1,1
95.613,30.8,0.0256,1,14.796,34.55,UNRESPONSIVE,1,1
95.644,30.6,0.0258,1,14.826,34.60,UNRESPONSIVE,1,1
95.679,30.9,0.0250,1,14.861,34.65,UNRESPONSIVE,1,1
95.709,30.7,0.0259,1,14.892,34.70,UNRESPONSIVE,1,1
95.746,30.8,0.0279,1,14.928,34.76,UNRESPONSIVE,1,1
95.779,30.5,0.0297,1,14.961,34.82,UNRESPONSIVE,1,1
95.823,30.5,0.0307,1,15.006,34.89,UNRESPONSIVE,1,1
95.843,29.7,0.0341,1,15.026,34.93,UNRESPONSIVE,1,1
95.879,31.6,0.0341,1,15.062,34.99,UNRESPONSIVE,1,1
95.911,31.2,0.0328,1,15.093,35.04,UNRESPONSIVE,1,1
95.947,31.3,0.0328,1,15.129,35.10,UNRESPONSIVE,1,1
